"sent_seq_id","X.AUTHID","binLabelScr","WhetherNeg","NegScr"
2346,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.6,0,0
2347,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,1,0.163
2348,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,0,0
2349,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,1,0.238
2350,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,0,0.164
2351,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,1,0.064
2352,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,0,0.073
2353,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.6,0,0
2354,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,0,0
2355,"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",0.4,0,0
2356,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2357,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0.22
2358,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0.099
2359,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2360,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2361,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2362,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2363,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2364,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2365,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2366,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2367,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2368,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2369,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2370,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2371,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2372,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2373,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2374,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2375,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,1,0.139
2376,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2377,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2378,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2379,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2380,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2381,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.8,0,0
2382,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2383,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2384,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.6,0,0
2385,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2386,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2387,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2388,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2389,"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",0.4,0,0
2390,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,1,0.086
2391,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2392,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2393,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0.049
2394,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2395,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2396,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2397,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2398,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2399,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2400,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2401,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2402,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2403,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2404,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2405,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2406,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2407,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2408,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2409,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2410,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2411,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2412,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2413,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2414,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2415,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.6,0,0
2416,"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",0.4,0,0
2417,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.8,0,0
2418,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2419,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2420,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2421,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2422,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2423,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2424,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2425,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2426,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2427,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2428,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2429,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2430,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2431,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2432,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2433,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,1,0.263
2434,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2435,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2436,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0.067
2437,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2438,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2439,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0.057
2440,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2441,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2442,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.6,0,0
2443,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2444,"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",0.4,0,0
2445,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2446,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2447,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2448,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2449,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2450,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2451,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2452,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2453,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2454,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2455,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2456,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2457,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2458,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2459,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2460,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2461,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2462,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,1,0.158
2463,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2464,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2465,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2466,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2467,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2468,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2469,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2470,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.8,0,0.134
2471,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2472,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2473,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2474,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2475,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2476,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2477,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2478,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2479,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2480,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2481,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2482,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2483,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.6,0,0
2484,"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",0.4,0,0
2485,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2486,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2487,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2488,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2489,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2490,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2491,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2492,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2493,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2494,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2495,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2496,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2497,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2498,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2499,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2500,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2501,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2502,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0.075
2503,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2504,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2505,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2506,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.6,0,0
2507,"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",0.4,0,0
2508,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2509,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2510,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2511,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2512,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2513,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2514,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2515,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2516,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2517,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2518,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2519,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2520,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.8,0,0.095
2521,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2522,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2523,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2524,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2525,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2526,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2527,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2528,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2529,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.6,0,0
2530,"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",0.4,0,0
2531,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0.043
2532,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2533,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2534,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0.115
2535,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2536,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.6,0,0
2537,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.6,0,0.055
2538,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2539,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2540,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2541,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2542,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2543,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2544,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2545,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2546,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2547,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2548,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.6,0,0
2549,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2550,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2551,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2552,"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",0.4,0,0
2553,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2554,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2555,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2556,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2557,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2558,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2559,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2560,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2561,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2562,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2563,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2564,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0.079
2565,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2566,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,1,0.216
2567,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2568,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.8,1,0.238
2569,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2570,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2571,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,1,0.124
2572,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2573,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,1,0.103
2574,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2575,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2576,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2577,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
2578,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.4,0,0
2579,"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",0.6,0,0
